"Baltimore-Columbia-Towson"	"MD"	0.0083212875	Blinded Carrier	0	0	0	0	0.2544336712	0.4122985824	0.3332677464	0	0	0	0	0	0.0401697075	0.3693121068	0.5182292333	0.335196473	1.0796970529	0.0401697075	0.3693121068	0.4838048134	0.3237239241	1.078162713	0.0427403829	0.3357909333	0.4538069029	0.3066853011	1.0775030866	3355.8571881	3.528984663	0.7799706652	0.5440742025
"Baltimore-Columbia-Towson"	"MD"	0.0083212875	Blinded Carrier	0	0	0	0	0.2544336712	0.4122985824	0.3332677464	0	0	0	0	0	0.1042625621	0.4435860414	0.5246552099	0.3842684619	1	0.1042625621	0.4435860414	0.4900971589	0.3727513781	1	0.1046692161	0.4194191388	0.4625353756	0.3565543268	1	3154.4729903	3.6744343443	0.7806063095	0.5660257226
"Baltimore-Columbia-Towson"	"MD"	0.0083212875	Blinded Carrier	0	0	0	0	0.2544336712	0.4122985824	0.3332677464	0	0	0	0	0	0.093103111	0.4014606357	0.5082550849	0.3585952441	1.0416954732	0.093103111	0.4014606357	0.4731491945	0.3468955831	1.0412209675	0.0933774375	0.3950935931	0.4436368462	0.3368577921	1.0306110299	3295.095993	3.9859213271	0.7796335999	0.5017274448
"Baltimore-Columbia-Towson"	"MD"	0.0083212875	Blinded Carrier	0	0	0	0	0.2544336712	0.4122985824	0.3332677464	0	0	0	0	0	0.0811239135	0.3649162583	0.5450314122	0.3527365016	1.0512105656	0.0811239135	0.3649162583	0.5221691263	0.3451172391	1.0440561176	0.0803923973	0.3434018762	0.4980887285	0.3307242403	1.0401433836	3252.6768883	3.9554640233	0.8141534119	0.5137876989
"Baltimore-Columbia-Towson"	"MD"	0.0083212875	Blinded Carrier	0	0	0	0	0.2544336712	0.4122985824	0.3332677464	0	0	0	0	0	0.0884794314	0.349572676	0.4792789062	0.3263686663	1.0940341563	0.0884794314	0.349572676	0.4431526619	0.3143289542	1.0931407768	0.0897790999	0.3409513487	0.4058891315	0.300842123	1.0865841611	3293.6940126	3.150617174	0.7004922376	0.4398305346
"Baltimore-Columbia-Towson"	"MD"	0.0083212875	Market Total ($) or Average (%)	741244	1802214	1953204	4496662	0.2544336712	0.4122985824	0.3332677464	0.9740380812	0.9248063514	0.9282628057	0.9384844859	0.9376428226	0.0791429907	0.3726155692	0.5184715984	0.3465553738	1.061249239	0.0791429907	0.3726155692	0.485561196	0.3355873982	1.0592492014	0.0802552004	0.3578896573	0.4642133035	0.3249512214	1.0491154214	3272.1910981	3.9050282266	0.7363366471	0.4978389275
"Bangor"	"ME"	0.000846471	BCBS-POS01	11949	30546	19300	61795	0.2722498677	0.3990514532	0.3286986792	0.9886722796	0.9948172691	0.946435569	0.9772412956	0.9782191478	0.1355641093	0.1786610776	0.3661174238	0.2285445871	1.0443065401	0.1355641093	0.1786610776	0.377319265	0.2322266175	1.042545288	0.1362243792	0.1785295344	0.3635782627	0.2302869834	1.042608041	5192.1973471	3.6272870308	0.2602858641	0.2431012786
"Bangor"	"ME"	0.000846471	BCBS-PPO01	20371	31787	18895	71053	0.2722498677	0.3990514532	0.3286986792	0.9942386104	0.9916097649	0.9752270391	0.9869404874	0.9879995142	0.2004120166	0.1971543619	0.3881529966	0.2608222569	1.0006127878	0.2004120166	0.1971543619	0.3954231459	0.2632119454	1.0004708839	0.1995238023	0.196998833	0.3892102616	0.2617426816	1	5120.628534	4.4353349552	0.2936275853	0.2756396729
"Bangor"	"ME"	0.000846471	Blinded Carrier	0	0	0	0	0.2722498677	0.3990514532	0.3286986792	0	0	0	0	0	0.1173296607	0.1949898527	0.4335039903	0.2522461577	1.0122221126	0.1173296607	0.1949898527	0.4527149052	0.2585607601	1.0067866424	0.1173893195	0.1919566352	0.4387767817	0.2551136261	1.0089793292	6168.5397044	4.4898172407	0.3211754608	0.3226842765
"Bangor"	"ME"	0.000846471	Blinded Carrier	0	0	0	0	0.2722498677	0.3990514532	0.3286986792	0	0	0	0	0	0.1111944468	0.159380649	0.4281849564	0.2346175826	1.0360856256	0.1111944468	0.159380649	0.4454970287	0.2403080379	1.0315716765	0.1111944468	0.159367997	0.4454586522	0.2402994046	1.0290458034	6226.2096515	4.4721508906	0.2948475	0.3118130323
